Model,Temperature,Dataset,Training Start,Training End,Forecast Horizon,Prompt Type,Series Type,Format,sMAPE Mean,MAE Mean,RMSE Mean,Inference Time (s) Mean,Financial Cost ($) Mean,CarbonTracker CO2 (g) Mean,CarbonTracker Energy Consumption (Wh) Mean,Eco2AI CO2 (g) Mean,Eco2AI Energy Consumption (Wh) Mean,Input Tokens Mean,Output Tokens Mean,Examples,Sampling Strategy,Actual Values,Predicted Values,sMAPE SEM,MAE SEM,RMSE SEM,Deployment,Family
openai/gpt-oss-20b,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,numeric,plain,9.716,10.656,11.066,0.9567786693572998,0.0,0.0049797999999999,0.0482466,0.010896,0.0963673999999999,9752.0,141.6,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[118.2, 117.5, 116.4, 115.8, 115.3, 114.7, 114.1]",1.7185185480523624,1.9734730806372809,1.9223672906081184,Local,GPT
openai/gpt-oss-20b,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,textual,csv,109.232,60.392,60.728,1.433549451828003,0.0,0.009248,0.089603,0.0115526,0.1021736,10651.0,153.8,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[10.0, 10.0, 19.0, 26.0, 12.0, 29.0, 8.2]",43.7113780839726,22.9401190929777,22.83016324952583,Local,GPT
openai/gpt-oss-20b,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,textual,plain,128.096,101.43,150.548,1.983210039138794,0.0,0.013429,0.130111,0.016346,0.1445676,13066.0,170.4,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[1.042, 0.973, 0.962, 0.975, 0.98, 0.971, 0.967]",37.473378363846514,32.66236657071866,77.8604353571183,Local,GPT
openai/gpt-oss-20b,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,numeric,csv,43.858,403.454,937.446,1.3703284740447998,0.0,0.007951,0.0770354,0.012612,0.1115426,7224.0,154.2,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[102.791, 100.86, 99.131, 98.864, 100.388, 103.672, 102.637]",34.48567693985432,393.0570654065386,926.7817189910472,Local,GPT
openai/gpt-oss-20b,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,numeric,plain,7.508,8.206,8.72,1.1518697261810302,0.0,0.0071429999999999,0.0692072,0.0111348,0.0984812,9639.0,150.2,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[122.734, 125.342, 120.512, 108.123, 116.29, 114.89, 112.12]",2.3152222355532093,2.6527732658484027,2.679554067377629,Local,GPT
openai/gpt-oss-20b,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,textual,csv,141.322,129.802,203.546,1.9929913520812987,0.0,0.0114863999999999,0.1112892,0.014439,0.1277036,10538.0,165.4,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[101.3, 102.8, 103.4, 100.5, 99.9, 104.7, 105.2]",35.37773048119396,60.064734112455696,132.1054879102303,Local,GPT
openai/gpt-oss-20b,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,textual,plain,106.958,61.146,62.162,1.451370906829834,0.0,0.0096244,0.0932477999999999,0.0145139999999999,0.1283652,12953.0,152.8,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[106.8, 107.2, 106.7, 105.9, 106.0, 106.4, 107.1]",42.94922751342566,24.08407328505708,24.37067467264704,Local,GPT
openai/gpt-oss-20b,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,numeric,csv,69.876,145.562,296.086,1.9524302005767824,0.0,0.0116572,0.1129445999999999,0.0148107999999999,0.1309895999999999,6449.0,169.6,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[110.9, 112.5, 111.8, 110.2, 109.7, 108.4, 107.1]",37.89275611512048,83.84233402046964,175.8036380909109,Local,GPT
openai/gpt-oss-20b,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,numeric,plain,69.10600000000001,285714776.09000003,755929186.12,1.911372661590576,0.0,0.0114518,0.1109543999999999,0.0135544,0.1198754,8630.0,161.6,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.4, 106.4, 2070.6, 1097.8, 1247.2, 1275.1, 1174.0]",35.1682152802783,285714537.5950523,755928895.5625299,Local,GPT
openai/gpt-oss-20b,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,textual,csv,25.838,15.776,18.718,1.49247727394104,0.0,0.0096444,0.0934414,0.0122538,0.1083748,9403.0,160.0,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[1.0, 1.8, 122.2, 0.7, 115.9, 120.0, 3.1]",22.891277247021407,12.68770136786014,15.09757046680028,Local,GPT
openai/gpt-oss-20b,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,textual,plain,156.406,133.948,206.962,1.3864593505859375,0.0,0.0082028,0.0794774,0.0129074,0.1141529999999999,11584.0,154.6,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[0.5, 1.2, 1.3, 1.4, 1.5, 1.6, 1.7]",38.48417513732105,59.50433206078361,130.5328965203791,Local,GPT
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,numeric,csv,7.138000000000001,7.703999999999999,8.628,3.7772393226623535,0.0,0.2142742,0.481515,0.0524024,0.4634544,10381.0,240.4,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.57, 104.73, 106.42, 108.63, 110.23, 111.97, 112.8]",0.7826902324674815,0.8719495398244097,0.7255508252355584,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,numeric,plain,8.088,8.790000000000001,10.012,4.129391670227051,0.0,0.2587238,0.5814018,0.0630831999999999,0.5579176,12561.0,257.0,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.543, 112.023, 113.894, 115.256, 114.888, 117.562, 119.423]",0.7037783742059711,0.7936056955440781,0.756481328256025,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,textual,csv,4.358,4.64,5.482,3.940678262710571,0.0,0.2445792,0.549616,0.0579156,0.5122131999999999,12040.0,252.0,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.3, 105.8, 104.5, 106.1, 107.9, 108.2, 109.1]",0.976014344156888,1.0625299995764823,1.2046800405086822,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,textual,plain,6.064,6.5,7.306,4.252152729034424,0.0,0.2603208,0.58499,0.0612763999999999,0.5419381999999999,14220.0,248.8,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.849, 109.162, 113.504, 114.209, 115.829, 117.614, 118.519]",0.8156077488597077,0.9203912211663036,1.047690794080009,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,numeric,csv,4.659999999999999,4.972,6.114,4.065671682357788,0.0,0.2491456,0.5598776,0.0610228,0.539695,11624.0,251.8,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.425, 106.328, 105.729, 107.877, 109.417, 112.694, 113.813]",0.7440766089590506,0.8069163525421951,0.8266051052346579,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,numeric,plain,3.102,3.264,4.04,4.313705492019653,0.0,0.269175,0.6048876,0.062017,0.5484904,14032.0,251.2,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.543, 107.685, 107.212, 107.101, 109.486, 110.892, 112.309]",0.5380836366216687,0.579418674189916,0.6419735197031105,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,textual,csv,2.81,2.9479999999999995,3.68,4.070792722702026,0.0,0.2514268,0.565004,0.0630076,0.557251,13484.0,244.8,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.435, 108.63, 108.5, 107.7, 105.2, 107.0, 109.5]",0.3940685219603312,0.4220355435268456,0.4274459030099597,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,textual,plain,3.088,3.2380000000000004,3.736,4.52228422164917,0.0,0.2863605999999999,0.6435074000000001,0.0681654,0.6028678,15892.0,252.6,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.53, 104.93, 105.81, 107.22, 106.76, 104.88, 105.49]",0.3094414322614217,0.3305964307127347,0.3605773148715821,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,numeric,csv,3.654,3.862,4.5,4.109511137008667,0.0,0.2528988,0.5683119999999999,0.0619653999999999,0.548032,11505.0,259.0,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.854, 103.701, 102.781, 103.886, 104.956, 106.335, 108.726]",0.6417600797805983,0.6936886909846519,0.7520039893511202,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,numeric,plain,4.868,5.186,6.128,4.022865867614746,0.0,0.2513494,0.5648302000000001,0.0601758,0.5322054,13913.0,234.8,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.345, 106.978, 109.998, 111.261, 110.763, 110.782, 107.73]",0.6898289643092699,0.7482553040239676,0.803631756465609,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,textual,csv,6.924000000000001,7.544,8.228,3.998115873336792,0.0,0.2493274,0.5602862,0.0583091999999999,0.5156932000000001,13365.0,239.2,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[122.096, 118.001, 111.916, 109.57, 107.978, 109.619, 109.491]",1.146,1.276,1.362,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,textual,plain,3.96,4.232,4.8740000000000006,4.567781257629394,0.0,0.2854952,0.6415622,0.066088,0.5844928,15773.0,257.0,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.53, 104.9, 107.8, 106.5, 103.8, 102.3, 106.1]",1.1336886697854929,1.2562141537174305,1.271996855342025,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,numeric,csv,9.166,10.04,11.168,3.92660870552063,0.0,0.2333834,0.5244564,0.0567004,0.5014649999999999,10262.0,255.2,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.354, 109.939, 118.32, 119.891, 122.46, 122.093, 118.995]",1.179544827465239,1.3600845561949446,1.4645763892675587,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,numeric,plain,7.978,8.656,9.572,4.087407636642456,0.0,0.2407722,0.541061,0.056075,0.495935,12442.0,250.2,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.642, 105.344, 108.677, 112.196, 112.485, 112.231, 111.129]",1.0202421281244958,1.1534972908507413,1.170967121656283,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,textual,csv,7.018000000000001,7.55,8.418000000000001,3.926118707656861,0.0,0.2449328,0.5504112,0.055984,0.4951314,11921.0,253.4,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.53, 109.46, 111.88, 113.45, 114.22, 114.89, 115.56]",0.470355184940062,0.5286397639224654,0.5688004922642033,Local,Gemma
gemma-3-12b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,textual,plain,8.065999999999999,8.756,9.916,4.266994953155518,0.0,0.2571991999999999,0.5779752,0.0583995999999999,0.5164938,14101.0,249.6,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[107.9, 109.3, 111.4, 114.5, 116.8, 118.2, 119.9]",0.471387314211997,0.5377880623442657,0.5932166551943733,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,numeric,csv,8.572,9.294,10.124,1.8331191062927248,0.0,0.0162058,0.0364174,0.0061912,0.054756,2222.0,238.8,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[109.307, 110.729, 112.331, 112.798, 116.798, 116.293, 112.513]",0.1053280589396765,0.1126765281680264,0.0269443871706148,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,numeric,plain,6.39,6.860000000000001,7.35,1.7346508026123046,0.0,0.0138188,0.0310538,0.0060536,0.0535396,2222.0,233.6,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[112.139, 111.436, 112.814, 111.355, 112.656, 108.638, 105.922]",0.0,4.440892098500626e-16,0.0,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,textual,csv,193.32,102.054,102.076,1.7769131183624267,0.0,0.0139942,0.0314476,0.006297,0.0556934,2222.0,218.4,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0]",1.2736404516189002,0.3637801533893787,0.3680434756927492,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,textual,plain,155.48,82.13199999999999,82.26,1.9188022136688232,0.0,0.0168956,0.037968,0.0062109999999999,0.0549304,2222.0,235.2,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[1.0, 0.0, 9.0, 0.0, 1.0, 1.0, 1.0]",38.43944900749749,20.081174617038712,20.02808428182785,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,numeric,csv,10.05,11.152,13.026,1.603909969329834,0.0,0.0143672,0.0322857999999999,0.0062812,0.0555492,2843.0,224.6,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[123.36, 120.505, 121.116, 122.434, 122.069, 121.849, 121.629]",1.4800000000000002,1.7120000000000002,1.266,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,numeric,plain,52.42,59.002,59.076,1.6750200271606446,0.0,0.014466,0.0325079999999999,0.0064589999999999,0.0571242,2957.0,227.0,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[123.632, 119.613, 118.519, 118.849, 118.849, 118.849, 118.849]",36.89683455257374,41.54686671699804,41.53347199548816,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,textual,csv,186.356,100.166,100.244,1.400036096572876,0.0,0.0119405999999999,0.0268328,0.0054848,0.0485096,2944.0,185.8,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]",1.2557730686712492,0.3520454516110098,0.3421637035104681,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,textual,plain,183.074,99.226,99.322,1.476415252685547,0.0,0.013071,0.0293732,0.0057932,0.0512358,3058.0,191.2,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[1.0, 2.0, 3.0, 6.0, 9.0, 8.0, 5.0]",1.078691800284026,0.3150809419815796,0.3081298427611334,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,numeric,csv,16.66,18.862,19.07,1.644279718399048,0.0,0.0149661999999999,0.0336322,0.0061168,0.0540956,2784.0,224.0,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[123.36, 120.505, 126.566, 124.353, 121.116, 122.434, 123.632]",0.2082066281365704,0.2620954024778001,0.3000666592609048,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,numeric,plain,14.856,16.73,17.048,1.725361442565918,0.0,0.0142922,0.0321168,0.0064842,0.0573476,2898.0,225.4,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[123.632, 119.613, 118.519, 118.849, 118.999, 121.629, 122.434]",1.6634500293065613,1.9714055899281608,1.9062171964390624,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,textual,csv,196.18,102.85,102.88,1.444962215423584,0.0,0.0117426,0.0263874,0.0056467999999999,0.049941,2884.0,187.0,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,0.0,0.0,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Few-shot,textual,plain,187.136,100.368,100.45,1.5398441314697269,0.0,0.0130927999999999,0.0294217999999999,0.005651,0.0499762,2998.0,192.8,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[1.0, 2.0, 3.0, 6.0, 9.0, 8.0, 5.0]",1.2139999999999989,0.3419999999999987,0.3400000000000006,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,numeric,csv,7.25,7.81,8.65,1.9062084197998048,0.0,0.016067,0.036106,0.0061174,0.0541062,2162.0,257.6,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[111.058, 108.616, 109.307, 110.729, 112.331, 112.798, 116.798]",0.0,0.0,0.0,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,numeric,plain,5.85,6.248,6.731999999999999,1.838445854187012,0.0,0.0137361999999999,0.0308674,0.0060522,0.0535282,2162.0,233.0,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[113.25, 111.419, 112.139, 111.436, 112.814, 111.355, 112.656]",0.7593418202627851,0.8377254920318471,0.7421953920633032,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,textual,csv,196.18,102.85,102.88,1.6002956867218017,0.0,0.0127814,0.0287221999999999,0.0056618,0.0500734,2162.0,196.2,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,0.0,0.0,Local,Gemma
gemma-3-1b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,Zero-shot,textual,plain,178.642,96.678,98.124,1.6778780460357663,0.0,0.0127022,0.0285444,0.0051654,0.0456858,2162.0,196.2,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[1.0, 1.0, 8.0, 6.0, 3.0, 8.0, 1.0]",5.189205526860546,2.7535675041661865,1.4336547701591211,Local,Gemma
gemma-3-27b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,numeric,csv,8.572,9.292,9.69,6.165574026107788,0.0,0.4555615999999999,1.0237344,0.0926596,0.8194982,10381.0,241.0,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[113.754, 111.666, 112.861, 114.281, 115.621, 114.989, 112.074]",0.5798051396805655,0.6540061161793521,0.6844413780595093,Local,Gemma
gemma-3-27b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,numeric,plain,7.928,8.596,9.45,6.404569959640503,0.0,0.4971,1.1170788,0.103131,0.9121056,12561.0,241.0,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[111.374, 113.594, 116.884, 118.134, 115.029, 114.439, 116.763]",1.0332202088615958,1.1520486100855292,1.0327778076624228,Local,Gemma
gemma-3-27b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,textual,csv,155.876,90.968,91.024,6.107065486907959,0.0,0.4586654,1.0307084,0.0874684,0.7735836,12040.0,234.0,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[10.543, 11.782, 12.145, 11.998, 12.654, 13.211, 12.876]",1.7065655569007618,0.573423054995177,0.566944441722469,Local,Gemma
gemma-3-27b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT,textual,plain,8.062000000000001,8.72,9.314,6.6411536693572994,0.0,0.5190932,1.1665018,0.1088486,0.9626746,14220.0,239.6,0,,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[111.753, 114.901, 116.832, 114.028, 110.295, 111.044, 111.829]",0.4935625593579804,0.5603213363776182,0.5910719076389944,Local,Gemma
gemma-3-27b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,numeric,csv,8.7,9.441999999999998,9.744,6.453849935531617,0.0,0.4894931999999999,1.0999844,0.0990414,0.8759370000000001,11624.0,240.8,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[114.573, 113.121, 113.871, 116.006, 115.148, 112.948, 113.234]",0.6265620480048245,0.7081694712425832,0.7483154415084593,Local,Gemma
gemma-3-27b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,numeric,plain,10.686,11.738,12.344,6.688153600692749,0.0,0.522267,1.1736338,0.1095536,0.968911,14032.0,240.2,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[113.754, 114.042, 118.206, 121.122, 122.531, 119.975, 117.695]",0.6942953262121242,0.8126462945217925,0.8538711846642912,Local,Gemma
gemma-3-27b-it,0.7,Carbon,2025-02-14 00:00:00,2026-02-12 00:00:00,7,CoT + Few-shot,textual,csv,158.988,91.984,92.032,6.363415718078613,0.0,0.4869614,1.0942954,0.095323,0.8430519999999999,13484.0,232.2,3,uniform,"[108.384965034, 104.169610454, 101.285553346, 105.2188019046, 103.9162523781, 101.268491208, 102.72191958]","[10.154, 9.732, 11.278, 12.543, 14.219, 13.567, 10.482]",1.3973703875494137,0.4528642180609972,0.4515573053334424,Local,Gemma
